business_id;review_id;text;rating;time_created;user_id;corrected_text;translated_text;label;sentiment_vader;sentiment_tokenizer;preprocessed_text;Topic_Title;sentiment_resultsBert;sentiment_resultsBert_label;cnn_sentiment_label
zSZ5-zMnusVLLEPOaJasSQ;FnHn7I0T317ZiNVhYN5tsQ;It's been a while since I have visited this place, but I felt the need to submit my review. I saw Au Petit Village on yelp before my stay in Paris with my...;5;2019-08-12 07:08:10;GX4WT5oxhA0SjVVHGyGf5g;It's been a while since I have visited this place, but I felt the need to submit my review.  I saw Au Petit Village on Yelp before my stay in Paris with my family.;It's been a while since I have visited this place, but I felt the need to submit my review. I saw Au Petit Village on yelp before my stay in Paris with my...;2;neutral;negative;since visit place felt need submit review saw au petit village yelp stay family since_visit visit_place place_felt felt_need need_submit submit_review review_saw saw_au au_petit petit_village village_yelp yelp_stay stay_family since_visit_place visit_place_felt place_felt_need felt_need_submit need_submit_review submit_review_saw review_saw_au saw_au_petit au_petit_village petit_village_yelp village_yelp_stay yelp_stay_family;French Food;0;negative;positive
zSZ5-zMnusVLLEPOaJasSQ;OfasF1MNlcvQ-s65rBGJ8w;This is a small neighborhood cafe. For that,  its excellent.  The cous cous was good, brought out in pots and you serve yourself.  The service also good....;4;2018-07-26 01:53:42;5SYD87gd4-7f4YHs1UZaYA;This is a small neighborhood cafe. For that, it's excellent. The couple then spent the night in Colt's hotel and slept together, but Jess was upset because Colt had yet to share with Debbie that they were dating.;This is a small neighborhood cafe. For that,  its excellent.  The cous cous was good, brought out in pots and you serve yourself.  The service also good....;2;positive;positive;small neighborhood cafe excellent couple spend night colt hotel slept together jess upset colt yet share debbie date small_neighborhood neighborhood_cafe cafe_excellent excellent_couple couple_spend spend_night night_colt colt_hotel hotel_slept slept_together together_jess jess_upset upset_colt colt_yet yet_share share_debbie debbie_date small_neighborhood_cafe neighborhood_cafe_excellent cafe_excellent_couple excellent_couple_spend couple_spend_night spend_night_colt night_colt_hotel colt_hotel_slept hotel_slept_together slept_together_jess together_jess_upset jess_upset_colt upset_colt_yet colt_yet_share yet_share_debbie share_debbie_date;French Food;2;positive;positive
zSZ5-zMnusVLLEPOaJasSQ;smQBQLQB9oYO6fa0ZCM37w;Everything written is spot on. Love this place. Had the beef filet. Delicious Also snails. Yum House wine is perfect.;5;2019-01-17 11:25:59;XMcUR-RD9aOGr1K2G1At8w;Everything written is spot on. I love this place.  Had the been the Pats back in the day you wouldn’t have even considered demoting them.;Everything written is spot on. Love this place. Had the beef filet. Delicious Also snails. Yum House wine is perfect.;2;positive;positive;everything write spot love place pat back day wouldnt consider demote everything_write write_spot spot_love love_place place_pat pat_back back_day day_wouldnt wouldnt_consider consider_demote everything_write_spot write_spot_love spot_love_place love_place_pat place_pat_back pat_back_day back_day_wouldnt day_wouldnt_consider wouldnt_consider_demote;French Food;0;negative;positive
WHHt_Jb8Tgidn9mW7oDnIg;WMRKQUUR3BmjV_EZg7zVfw;"this is for a review from 2019, this place is perfect. would recommend 100. prices are great, food is astounding.

and i never leave reviews.";5;2021-04-16 13:44:24;MUr0gTj7hQhG1DHux2hqZA;This is for a review from 2019, but this place is perfect. I would recommend 100,000. The prices are great, the food is astounding, and I never leave reviews.;"this is for a review from 2019, this place is perfect. would recommend 100. prices are great, food is astounding.

and i never leave reviews.";2;positive;positive;review 2019 place perfect recommend 100000 price great food astound never leave review review_2019 2019_place place_perfect perfect_recommend recommend_100000 100000_price price_great great_food food_astound astound_never never_leave leave_review review_2019_place 2019_place_perfect place_perfect_recommend perfect_recommend_100000 recommend_100000_price 100000_price_great price_great_food great_food_astound food_astound_never astound_never_leave never_leave_review;French Food;2;positive;positive
WHHt_Jb8Tgidn9mW7oDnIg;P2WEJlhrMCqdUbDEY5vLmQ;It closed three years ago.  We walked all over looking for it only to be told it closed.   Another reason I didn't like Paris.  The people in the spot told...;1;2023-06-27 21:23:05;9cPSIY7fvmVdcqcet1tixg;It closed three years ago. We walked all over looking for it, only to be told it closed. Another reason I didn't like Paris was that the people in the spot told me it's closed.;It closed three years ago.  We walked all over looking for it only to be told it closed.   Another reason I didn't like Paris.  The people in the spot told...;0;negative;negative;close three year ago walk look told close another reason people spot tell close close_three three_year year_ago ago_walk walk_look look_told told_close close_another another_reason reason_people people_spot spot_tell tell_close close_three_year three_year_ago year_ago_walk ago_walk_look walk_look_told look_told_close told_close_another close_another_reason another_reason_people reason_people_spot people_spot_tell spot_tell_close;French Food;0;negative;positive
WHHt_Jb8Tgidn9mW7oDnIg;5vj46mglCUT8_jVFgO8L7g;Doesn't exist at the address listed I double and triple checked with Google maps and Apple Maps, as well as yelp.  It's just not there.;1;2022-07-22 12:23:01;NguGOkT5QDUwk_qkBQ0j_Q;Doesn't exist at the address listed? I double checked with Google Maps and Apple Maps, as well as Yelp.org. It's just not there.;Doesn't exist at the address listed I double and triple checked with Google maps and Apple Maps, as well as yelp.  It's just not there.;0;positive;negative;exist address list double checked google map apple map well yelporg exist_address address_list list_double double_checked checked_google google_map map_apple apple_map map_well well_yelporg exist_address_list address_list_double list_double_checked double_checked_google checked_google_map google_map_apple map_apple_map apple_map_well map_well_yelporg;French Food;2;positive;negative
ijqSzadlZ9SCXvUEpMimcA;8_sEVa437MxZZNmyzpdsZQ;"Such a classy place  Been around for 120 years, and there's a good reason for that .
The hot chocolate is the signature and indeed is amazing  thick and...";5;2024-01-01 10:44:44;Ck43vuJu1c399KZonEvLjQ;Such a classy place has been around for 120 years, and there's a good reason for that. The hot chocolate is the signature, and indeed is amazing, thick and delicious.;"Such a classy place  Been around for 120 years, and there's a good reason for that .
The hot chocolate is the signature and indeed is amazing  thick and...";2;positive;positive;classy place around 120 year good reason hot chocolate signature indeed amazing thick delicious classy_place place_around around_120 120_year year_good good_reason reason_hot hot_chocolate chocolate_signature signature_indeed indeed_amazing amazing_thick thick_delicious classy_place_around place_around_120 around_120_year 120_year_good year_good_reason good_reason_hot reason_hot_chocolate hot_chocolate_signature chocolate_signature_indeed signature_indeed_amazing indeed_amazing_thick amazing_thick_delicious;Restaurant with Reservation;2;positive;positive
ijqSzadlZ9SCXvUEpMimcA;lBDf2KXJtrFLWq0LQ9gxCA;"As im standing outside in this cold weather im kinda frustrated because i woke up to have a taste of this amazing restaurant for breakfast.
But as im here...";1;2023-12-27 22:51:52;xnMexMFn8WBsx2B2LLjyXg;As I am standing outside in this cold weather, I am kinda frustrated because I woke up to have a taste of this amazing restaurant for breakfast. But, as I am here, and I am frustrated, because I wake up to having a taste, of this wonderful restaurant, for breakfast!;"As im standing outside in this cold weather im kinda frustrated because i woke up to have a taste of this amazing restaurant for breakfast.
But as im here...";0;positive;negative;stand outside cold weather kinda frustrate wake taste amaze breakfast frustrate wake taste wonderful breakfast stand_outside outside_cold cold_weather weather_kinda kinda_frustrate frustrate_wake wake_taste taste_amaze amaze_breakfast breakfast_frustrate frustrate_wake wake_taste taste_wonderful wonderful_breakfast stand_outside_cold outside_cold_weather cold_weather_kinda weather_kinda_frustrate kinda_frustrate_wake frustrate_wake_taste wake_taste_amaze taste_amaze_breakfast amaze_breakfast_frustrate breakfast_frustrate_wake frustrate_wake_taste wake_taste_wonderful taste_wonderful_breakfast;French Food;2;positive;negative
ijqSzadlZ9SCXvUEpMimcA;Zg5wqx711w2NBioYUEpxtA;When my husband and I did our European vacation this past September, Paris was our last stop. My only request was 3 thing. to see the Eiffel Tower, Visit...;5;2023-12-12 05:48:14;ExlkSVQte6zvPyve95zPXw;When my husband and I did our European vacation this past September, the Paris was our last stop. My only request was to see the Eiffel Tower, to visit it.;When my husband and I did our European vacation this past September, Paris was our last stop. My only request was 3 thing. to see the Eiffel Tower, Visit...;2;negative;neutral;husband european vacation past september last stop request see eiffel tower visit husband_european european_vacation vacation_past past_september september_last last_stop stop_request request_see see_eiffel eiffel_tower tower_visit husband_european_vacation european_vacation_past vacation_past_september past_september_last september_last_stop last_stop_request stop_request_see request_see_eiffel see_eiffel_tower eiffel_tower_visit;French Food;2;positive;positive
ASbVOR_nTHvwEM9GPTyC0Q;GahZTcixvtgtGU4ifd123A;Delicious food and excellent service They had an English menu available, and the server spoke English, at least well enough to make our visit enjoyable and...;5;2023-11-05 13:03:55;3bz-3dBGWIXpGGxk4zIZzg;Delicious food and excellent service They had an English menu available, and the server spoke English, at least well enough to make our visit enjoyable and enjoyable.;Delicious food and excellent service They had an English menu available, and the server spoke English, at least well enough to make our visit enjoyable and...;2;positive;positive;delicious food excellent service english menu available server speak english least well enough visit enjoyable enjoyable delicious_food food_excellent excellent_service service_english english_menu menu_available available_server server_speak speak_english english_least least_well well_enough enough_visit visit_enjoyable enjoyable_enjoyable delicious_food_excellent food_excellent_service excellent_service_english service_english_menu english_menu_available menu_available_server available_server_speak server_speak_english speak_english_least english_least_well least_well_enough well_enough_visit enough_visit_enjoyable visit_enjoyable_enjoyable;Recommended about Food & Service;2;positive;positive
ASbVOR_nTHvwEM9GPTyC0Q;dWX6Y35nq60aaYXKuYMmeg;We came here based on high yelp ratings. The food was decent, good price. The waiter was kind. It was a good place. Great Not quite. It was close to our...;3;2023-11-07 08:54:01;4AbbBhXt72QHrJ5uFXfF7w;We came here based on high help ratings. The food was decent, a good price, and the waiter was kind. It was a good place to stay, not quite.;We came here based on high yelp ratings. The food was decent, good price. The waiter was kind. It was a good place. Great Not quite. It was close to our...;1;positive;positive;base high help rating food decent good price waiter kind good place stay quite come_base base_high high_help help_rating rating_food food_decent decent_good good_price price_waiter waiter_kind kind_good good_place place_stay stay_quite come_base_high base_high_help high_help_rating help_rating_food rating_food_decent food_decent_good decent_good_price good_price_waiter price_waiter_kind waiter_kind_good kind_good_place good_place_stay place_stay_quite;Restaurant with Reservation;1;neutral;neutral
ASbVOR_nTHvwEM9GPTyC0Q;uuippF2xpSqVRr2qMeUokg;This is defintely a tourist trap. Literally a handful of steps away from the Louvre. Our apratment was less than a block from here.  The food has no flavor...;3;2023-11-29 10:58:18;-Z72bXpkXGXJTIe3dFIvvw;This is definitely a tourist trap. I literally a handful of steps away from the Louvre. Our apartment was less than a block from where I had parked.;This is defintely a tourist trap. Literally a handful of steps away from the Louvre. Our apratment was less than a block from here.  The food has no flavor...;1;negative;negative;definitely tourist trap literally handful step away louvre apartment less block park definitely_tourist tourist_trap trap_literally literally_handful handful_step step_away away_louvre louvre_apartment apartment_less less_block block_park definitely_tourist_trap tourist_trap_literally trap_literally_handful literally_handful_step handful_step_away step_away_louvre away_louvre_apartment louvre_apartment_less apartment_less_block less_block_park;French Food;0;negative;negative
