business_id;review_id;text;rating
4UO8M5flLUR5-TxGdSma0Q;1EjZnmNKDpEpV5-FXyx_mA;Shockingly Parisian in the best way possible, our meal at Les Papilles was a seasonal selection of delight after delight! Just walking in the restaurant...;5
4UO8M5flLUR5-TxGdSma0Q;2d4ALDGnKpUO8gZQT6bDgg;If I had dreams of owning a restaurant this would be the style and ambiance and quality of wine and food I would strive for. Bravo for a wonderfully...;5
4UO8M5flLUR5-TxGdSma0Q;qPCaFn5KJ8XdcSEJlxvu7w;You know it's made for tourists when there's English on the menu. I would say it's a decent restaurant and beautifully decorated. The outdoor seating area...;4
3drmuEM-hbUqOXVmZRtF4g;BsTks6mVRMRIuW4O-gvKNg;"Definitely a must try if you are in the area. The staff was super friendly and went over the menu and answered any questions we had. 

The venue was busy...";5
3drmuEM-hbUqOXVmZRtF4g;Xjd1KZsu74MCMMCRlwCDyA;"Wow, what can I say?  We just finished the best food we've had in Paris. Amazing!!

Drinks: G&T with elderberry. Not sweet, perfect freshness

Food:
Oyster...";5
3drmuEM-hbUqOXVmZRtF4g;uvEcgDtJKxG1qk7-ymGnsQ;This place was recommended by a good friend of mine who lives in Paris. We came around 630pm on a Thursday. Once you walk in, you swag yourself at an empty...;4
prSiklkzkMYOPs7IoONtjA;QM5ikZ4k7dI3N3HoJLoT-Q;I came here on a Monday night for dinner. The place is near the Eiffel Tower so it's a good place to have dinner after you've gone up the tower or waiting...;5
prSiklkzkMYOPs7IoONtjA;eFacevL3xp3LmBLmeFiOkw;Dong Phat is a delightful Vietnamese restaurant tucked away in the heart of Paris. If you're looking for authentic Vietnamese flavors in the city of lights,...;4
prSiklkzkMYOPs7IoONtjA;IuFYLyXGnhTYAR2YGIeAbA;Was really craving bun and this was the closest Viet restaurant with good reviews. It was more mixed dishes, I think. We got the vermicelli and mapo...;3
2pzucMcXawD5XB0LA277aA;U5VZastdAPcWY_vdzgY7_Q;"A most memorable meal of all time.  

To start, the most velvety, silky textured squash soup.  Those are all the words I can muster, the rest is all my...";5
2pzucMcXawD5XB0LA277aA;YWkbUlcVz4OemH3GhBVKsg;What a delightful place with delicious tapas. The waiter is very helpful and explained the menu in English for us. Reservation strongly recommend.;5
2pzucMcXawD5XB0LA277aA;Inf2AkrWsn-4vI7VuWS2jQ;Finding a restaurant in Paris was easy.  Finding a GOOD restaurant in Paris was actually pretty easy, too, after getting off of the main streets and away...;5
xKH01fpVnNP-HNjnt1R9dA;EJWqU1wcEHsa1u7p8pw4rA;Beautiful place. The name belies the sophisticated art deco interior of this restaurant. I had the filet mignon and the super creamy potato mash with the...;5
xKH01fpVnNP-HNjnt1R9dA;QkgZF2yJ_Lh4qw83hp8u0w;Gorgeous restaurant. Service was great. I just really wanted to love this place but the food was mid at best and extremely over-priced l. I think the kale...;3
xKH01fpVnNP-HNjnt1R9dA;rbRHPV-HexX-1QMTSw5eZw;Amazing. We had a lunch reservation here and were one of the first ones to arrive. We were seated promptly and the hostess on the server or both great. The...;5
kGCB1YFIkkeOMN4Yh8iUXQ;w5efasHUJPBDRu6ggDHsAA;"Note globale: 3 étoiles, comme ci, comme ça service client

Nourriture: cuisine française classique

Texture: le croissant était croustillant et...";3
kGCB1YFIkkeOMN4Yh8iUXQ;PD-9Zsph3mZv3ZK5VigN9g;"I was starved and entered with the hopes to find a good croque madam, and voila! 
Yes, service is kind of slow as it is in every Parisian place, mostly if...";4
kGCB1YFIkkeOMN4Yh8iUXQ;P0b6_pJwTaLb5qc4LFwwgw;What a great location and vibe. Attentive staff and good food. Recommend this for group of friends our for a fun evening.;5
weiNgy7k32W5fmZoTaF-Bw;R1cwvx98w7kNsI91bxeAWA;Since Chez Janou has closed permanently, my husband and I were searching for a new spot. Enter this beautiful, intimate spot close to our hotel. I had the...;5
weiNgy7k32W5fmZoTaF-Bw;znONekPmm_nj1vvvTg4Yfg;"Really good restaurant with fabulous food. Best to have a reservation as it's small and nearly always busy. Service is good. 
The duck terrine is absolutely...";4
weiNgy7k32W5fmZoTaF-Bw;rfhyEfpdZGMx3gN2ncTmZQ;We came here for dinner on our first night in Paris after our friend recommended it and I'm glad we did, we made our reservation earlier in the day and we...;5
ZISkD_hIHSJgmFHKp33mVg;gkJ89RH9kbrGOmXw9MharQ;Wonderful little cafe with a delicious, curated menu! Wait staff was also very friendly.;5
ZISkD_hIHSJgmFHKp33mVg;boekIpff5ZXD3uB-zv8igw;We ventured out to Le Petit Cler on the way to the Eiffel Tower. The restaurant is nestled in a small, walkable street with several shops. We didn't have a...;3
ZISkD_hIHSJgmFHKp33mVg;9v8jtNpvdtziyyHxYyR7DQ;"Great neighborhood restaurant!

Friendly service and I'd recommend the dish of the day - I had the chicken on a Sunday evening and so did about 75% of the...";4
aPLSj-9aNHSQpi7Sf5_9hA;3Kb9XVUbq2aKnglX34K1bQ;"We made Thanksgiving reservations at this Monmartre treasure because of Anthony Bourdain's review in his world traveler book. 

It did not disappoint.

From...";5
aPLSj-9aNHSQpi7Sf5_9hA;L5FCt7EIF_CdVTZ_Qurf1w;Stopped in on a short trip though Paris after reading some great reviews.  Despite its popularity, I was able to grab a table inside (outside was completely...;5
aPLSj-9aNHSQpi7Sf5_9hA;d8trHao-MI_r9dZDJ_vrSA;The food is so delicious, yummy, savory, tasty, and wonderful in Paris and there's so many places to go.  This place is really nice and has reasonable prices.;4
TXNiPWWs-vf2_WUMPHelfg;HRy0LIg543lsoPryWdneKA;Food, service and ambiance were great. Fresh oysters , lovely wine.  Great place to walk to for lunch and some great oysters .;5
TXNiPWWs-vf2_WUMPHelfg;owvm3lsQuwkDDlDcY8OJIw;The food was terrific, both men that served us were kind and very helpful. The oysters were phenomenal and the tiramisu is the best that I've ever had.;5
TXNiPWWs-vf2_WUMPHelfg;A6M3GAsIlGPgOecQXEuDjg;The best oysters I've ever had. Great service, fun times, good wine. Don't forget to try the sea snails too!!;5
4kfOSgh1GlUjcRCaYgDV8g;eixC9Lume9XzWpYv57Jgjg;My husband and I went to this lovely, intimate restaurant 10 days ago based on the reviews we read in Yelp.  We were not disappointed.  The hostess/waitress...;5
4kfOSgh1GlUjcRCaYgDV8g;3oJNXiw8WubuHNQ7PXGwMg;We stumbled upon this restaurant by accident but I have to say it was the best meal we had in Paris. They only had menu du jour on Mondays, so we were...;5
4kfOSgh1GlUjcRCaYgDV8g;WhcaODD3jz70rKJR0F5-CA;Waitstaff can be a bit rude if you're not a regular (we saw several walk in during lunch) but the entrees were superb (delightful risotto and beef pasta)....;4
qz7R7oLeEEfvKOlWCxqMVw;EticiOx1LGQJNCIwGsbXlg;They were packed the night we were there, but our food was delicious, if slow to come out. Highly recommend the French onion soup!;4
qz7R7oLeEEfvKOlWCxqMVw;UWQAPPcxz3Cyoid35HmIzw;Les Philosophes is a cafe and brasserie with classic French cuisine and a few global influences on the menu. Our server here was super enthusiastic and...;5
qz7R7oLeEEfvKOlWCxqMVw;riM8bS1UQ9zdTm266Aw4Ew;"AMAZING French Onion Soup - 10 out of 10!
The staff was wonderful, the Steak was cooked perfectly and the tartare was delicious too! We wanted to go back...";5
v5Noospim4MQhncZRpCuCA;5S-V_kcoUvAddCE8eMhM2A;"We walked here from our hotel, Villa Beaumarchaise, and it was fantastic.
I would recommend reservations, as they were instantly filled when they opened at...";5
v5Noospim4MQhncZRpCuCA;uUuuX_U6jOnDiLOSVvG4og;Thankfully our Concierge recommended this neighborhood gem while we were recently in Paris.  We had a great table with a fantastic server, who helped us...;5
v5Noospim4MQhncZRpCuCA;oV3n1nbupriRwxaGBCrU6A;By far my favorite restaurant every-time I come to Paris! I've been coming with my family for over 8 years and it has always been so amazing! The staff is...;5
ldod0YhkG6vfT8Kn-R4Buw;IrVCU-CsPA-QsZhwlTQRUQ;Great food, service & ambiance. Love that the restaurant is named after the owners English bulldog, as we had an English bulldog in our lives years ago (our...;5
ldod0YhkG6vfT8Kn-R4Buw;_0cdscmoDxApQU_mRPPOmw;"Super!!
Delish  smallish dishes to share. Hostess waitress and helper all very helpful. Chefs keep an eye on the diners on one side. 
Decor super cozy. 
Not...";5
ldod0YhkG6vfT8Kn-R4Buw;Ji2miC3dBvLyK7L-XOPB4A;We walked a long distance because this restaurant had very good reviews, and was open until 2 AM on a Saturday and because we were traveling, we thought...;1
MfmIKDTvTNfpdID38qWVag;Ql6OPtC-99bn6ehFuvBVCA;I first discovered Le Porte Pot when visiting Paris in the spring of 2017, tempted in by the many positive reviews and proximity to where we were staying. I...;5
MfmIKDTvTNfpdID38qWVag;HICZAx1NNAYZ-VByJoItaw;"Le Porte Pot is probably what you imagine when you think of a bistro in the heart of Paris.

Nestled in an alley just a few blocks from the Notre Dame...";4
MfmIKDTvTNfpdID38qWVag;hzwFHIt8kHneLevhHa_fZg;"This place will make you forget every stereotype you've heard about unfriendly service in Paris.

We walked in during dinner time, without reservation, not...";5
eKBoT4coMRZdGmgHZuKHaw;fHTA1V0FirBIZZj89vqSug;"Every Dish was perfect. Foie Gras tasted spectacularly freshly made.
White Asparagus so nicely done.
Generous portion of Beef Tartare, delicately seasoned...";5
eKBoT4coMRZdGmgHZuKHaw;V8dh-6QRtFac1Ztq1rLa_A;"Just left this charming restaurant after having a wonderful dinner. The escargot beef terrine veal chop and duck confit were all excellent 
 How the owner...";5
eKBoT4coMRZdGmgHZuKHaw;FEd-CIybice9UuwB78JFKw;This restaurant was absolutely awesome.  The pork head patte was amazing and our main courses were as well.  Servers were very nice and accommodating.  We...;5
i0sd2IWFV0aRJOUA1zzRuQ;xr_hSNpBlwCvBqJGUaqY1A;Could not find based on directions. Does it even still exist. Highly rated by yelp but could not find it.;1
i0sd2IWFV0aRJOUA1zzRuQ;x3LUpIHXd29dv6_mbTbNKQ;We stumbled upon this restaurant after walking to another restaurant in the area only to find that it was closed (permanently).  We were pleasantly greeted...;4
i0sd2IWFV0aRJOUA1zzRuQ;7L1dZEB6Nrm99j7yHVS16Q;Hard to find a nice French restaurant without prior reservations.  We were lucky to find this place a few minutes from our honor. We walked in at 8:30 on a...;5
J6ge-0l4EFj5pXuPQRj58g;tsRO16_KWcOqSe2YeYlXuw;Quick and easy food on a busy street near the moulin rouge. Food hall style feel where tables are close together so you need to move your table in order for...;4
J6ge-0l4EFj5pXuPQRj58g;4zk-Bcf95CvflN3W3scEhw;"This is a great place for the price 
 If u are looking to try traditional French food on a budget or just want to try something different before going to a...";3
J6ge-0l4EFj5pXuPQRj58g;qXQk3afyg0-S1MnzU6v0Vg;"I have had Bouillon Pigalle on my to do list for some time and I figured since we have tickets for the 9pm show at Moulin Rouge why not do dinner nearby.
I...";2
Mv_tdcgeN9Ox2Jju-ai0vA;_zJeO6GADduCc6bTTWJyZQ;Brasserie Dubillot is a busy and exciting place for deliciously authentic French cuisine. 5/5 service. The servers are all so kind and polite and make sure...;5
Mv_tdcgeN9Ox2Jju-ai0vA;7MWM2mSCKRdLTfcpnnCGGw;Loved these apps. Eggs were amazing and the soup was great too! Not pictured was steak tartare for my main, it was amazing. Service was great. Outside vibes...;4
Mv_tdcgeN9Ox2Jju-ai0vA;JAUMtaNR1zLGKTB2TV8nGQ;Love their food. Especially enjoyed the sausage and mashed potatoes! A really beautiful brassiere.;5
Yhv2RTggtsKmd5otco_XTw;KzfNGPyhvtsQnuQMTpiaGg;Absolutely the best meal I had in Paris! Probably the best meal I have had in Europe. Every single ingredient is fresh, and every dish was so perfect and...;5
Yhv2RTggtsKmd5otco_XTw;oi9u2Qs-6t3nPh0WBkxnyw;We had a great dinner at Tradi! The staff was very friendly and kind. He spent time explaining the menu to us and even showing us how to eat the escargot!...;5
Yhv2RTggtsKmd5otco_XTw;rw3STlfsUrL5U_kdNXMJ7w;"I came back to Paris and wanted to try this place again.
I'd still recommend it, everything was as good as the last time, I recommend anything that's their...";5
ZE1PAvs-7pOaIuVcKGZvvw;31Svs8lGo72DiSUYsarQSQ;We quickly discovered that trying to find cabs/ubers for a family of 5 in Paris is nearly impossible. It wasn't easy getting a cab from the Eiffel tower to...;4
ZE1PAvs-7pOaIuVcKGZvvw;J-bWaYsM0XGjKNnikWauyQ;I thoroughly enjoyed the ambience and food here. The waiters were polite, attentive, and nice. The got the chicken wok dish and a Saint germain drink....;5
ZE1PAvs-7pOaIuVcKGZvvw;71GtiRd1IbA5DPooi9nAYw;We were looking for a good late-night bite after a concert in Paris, and I found Cafe Louise on some list. It was a good choice. It's a quintessential...;5
aEQTW9f3_Kzi2G183OFj5Q;PQgCUCinPw6DTPIFS7RCgg;I absolutely love the concept of this café! Honestly, I didn't get the chance to read reviews before walking in here so I was pleasantly surprised to learn...;5
aEQTW9f3_Kzi2G183OFj5Q;c3_ycsQ2oXRNzz9AkVO6Iw;I was really pleased to find this spot in a great location near the Louvre. It meant I could get a couple hours of work done all while drinking plenty of...;4
aEQTW9f3_Kzi2G183OFj5Q;YNhkXuHe8lT7MZY_AyktBg;"Great concept. Pay €5 per hour with drinks and snacks included. I guess it's the ""anti"" cafe since it's the opposite of the typical Laptopistan experience...";5
Bn1ea1dkZZKvKIx-ju8sjw;U2DI0ZTTh06Lv3HcnD8zHQ;Completely exquisite experience that I warmly recommend. Our service was impeccable. The food was delectable in the true French tradition. And we throughly...;5
Bn1ea1dkZZKvKIx-ju8sjw;IFOgW5fDLZBkIde-XAWuig;Always come here for Dover Sole-this trip, not so good. Fish was larger,thicker than past dinners, very white meat, relatively tasteless. Ate enough to...;3
Bn1ea1dkZZKvKIx-ju8sjw;Kb7zAHaAj9wY_Jr5m3wlzg;Location and recommendation from a friend sold us on Le Voltaire. It was recommended for dinner but we didn't have the time. Couldn't get them to answer...;4
cEixu9Rr6e7j5IIsspU9QQ;MHitDz1TJPw07Dli9ab2Qw;Great food and great service! They had a wonderful wine, pasta, and steak. We were too full to try their dessert, but saw some delicious options too!;5
cEixu9Rr6e7j5IIsspU9QQ;hZcQlFtDtkHHoiR2dX8z2Q;Stumbled across this cafe near the Latin Quarter and was looking for something to eat and drink, and it was perfect. The staff were friendly, the food was...;5
cEixu9Rr6e7j5IIsspU9QQ;rTWIHktIojEOkGCSK8sdug;"Both service as well as food were just average; good portions but not exceptional flavor.";3
xNj7ozsdEGJUp57jZGnDQQ;ZCkK_ue9WnlwJIHfiEcDcA;"staying in this hotel was a dream.
Right outside of filming from Emily in Paris.
Free bubbles in the lobby at all times, hotel staff is incredible and...";5
xNj7ozsdEGJUp57jZGnDQQ;WZS7kfPKcj6ZtfU-vGvrVQ;Great boutique hotel and especially excellent location. Staff was friendly and helpful. We liked the little bar downstairs but didn't try the spa or...;5
xNj7ozsdEGJUp57jZGnDQQ;NmN9YuXCcYJHZVsXjHsAMg;Good rooms. Clean. Friendly staff. Convenient location to the Louvre.;5
5jviAXLXm5E78wlpE0pTxA;sFHJwfRORuOVCbKbI5hYcA;We are visiting from California! we walked 4 miles for pizza and we absolutely inhaled every bite of it. Super fresh and absolutely delicious pizza. We...;5
5jviAXLXm5E78wlpE0pTxA;KJf7sPLsCBl9TM7ftfgduQ;We stopped by after being exhausted and hungry touring the Louvre. It's a bit of a walk from there but well worth it if you prefer avoiding typical tourist...;4
5jviAXLXm5E78wlpE0pTxA;lavHTBewZSboApDCpau-MA;This place was great. Great food. Great service. I had just flew in from the US, I was exhausted and just wanted a good meal. I was a little nervous because...;4
mJMW4j5IYYhbWaBySCPATA;3d8xnxCK8-T8q44q8gOJfQ;We had a great experience here. The restaurant is nice and cozy. The Truffle Pizza was Fantastic. Best white sauce pizza I've ever had. But it comes at the...;5
mJMW4j5IYYhbWaBySCPATA;c-XzlbzTTYEaFj2qKFixvw;Ok I'm giving it a 4 but it could be a 3. Wife read about this spot and off we went. Weird entrance through the museum but there's another nicer way in....;4
mJMW4j5IYYhbWaBySCPATA;lFQW_YE5lIUWFb0Ucl-QPw;"Food was amazing, service was incredible and view & ambiance were top notch!

We had the zucchini flower, pistachio pasta, risotto and a delicious puff...";5
ELYNgZSTXJjweFwauBUuLA;fRMk70RPNfDV-Fg8yVTPfw;A kitsch restaurant with an American diner-like decor. Seats are comfortable and service is efficient. We were only there for coffee and dessert. Can't say...;4
ELYNgZSTXJjweFwauBUuLA;Zt2dpCM5y3HExaNcKzmY1Q;"Now called ""Chez Loulou"", under new owner. We had a great time, the owner was as nice as can be and the food delicious. Definitely recommend it!";5
ELYNgZSTXJjweFwauBUuLA;59sxZAyUjx4Q4cwTs7pZZQ;I had no idea what we were sitting down to. I didn't know it was a Mediterranean/vegetarian restaurant. Probably why the tartar wasn't the traditional...;4
